settlement_date,settlement_period,nd,tsd,england_wales_demand,embedded_wind_generation,embedded_wind_capacity,embedded_solar_generation,embedded_solar_capacity,non_bm_stor,pump_storage_pumping,ifa_flow,ifa2_flow,britned_flow,moyle_flow,east_west_flow,nemo_flow,nsl_flow,eleclink_flow
2023-01-21,25,32776,33498,30057,1818,6545,4463,13080,0,7,820,842,799,-115,0,757,1257,613
2023-01-21,26,32599,33302,29914,1839,6545,4483,13080,0,7,817,841,805,-96,0,765,1251,599
2023-01-21,27,32176,32889,29508,1852,6545,4252,13080,0,7,404,708,825,-106,0,833,1179,599
2023-01-21,28,32166,32868,29548,1864,6545,3797,13080,0,10,387,694,826,-81,-11,836,1175,601
2023-01-21,29,32282,32894,29703,1856,6545,3179,13080,0,12,696,528,803,31,0,920,1248,646
2023-01-21,30,32705,33315,30129,1848,6545,2418,13080,0,10,717,528,802,77,0,924,1251,650
2023-01-21,31,33760,34367,31182,1850,6545,1504,13080,0,7,944,963,939,227,0,816,1179,700
2023-01-21,32,34737,35345,32195,1852,6545,581,13080,0,8,955,986,947,249,54,812,1176,711
2023-01-21,33,35901,36514,33275,1864,6545,65,13080,0,13,995,745,916,280,202,844,1248,980
2023-01-21,34,37889,38499,35138,1876,6545,0,13080,0,10,997,736,916,325,318,845,1257,998
2023-01-21,35,39473,40077,36641,1886,6545,0,13080,0,4,1005,976,1000,280,223,1014,1257,998
2023-01-21,36,40027,40630,37150,1896,6545,0,13080,0,3,1005,992,1003,387,232,1020,1258,998
2023-01-21,37,39726,40337,36919,1912,6545,0,13080,0,11,1005,991,1003,371,370,1019,1257,997
2023-01-21,38,38879,39491,36196,1928,6545,0,13080,0,12,1005,991,1004,387,351,1019,1246,992
2023-01-21,39,37832,38443,35325,1944,6545,0,13080,0,11,996,992,959,399,468,764,1112,790
2023-01-21,40,36925,37532,34546,1960,6545,0,13080,0,7,995,992,957,399,449,755,1095,781
2023-01-21,41,35648,36255,33388,1960,6545,0,13080,0,7,952,992,971,399,478,1010,1095,939
2023-01-21,42,34490,35097,32320,1959,6545,0,13080,0,7,950,985,972,399,350,1014,1095,949
2023-01-21,43,32972,33579,30935,1969,6545,0,13080,0,7,928,754,977,394,201,487,1095,939
2023-01-21,44,31588,32195,29701,1978,6545,0,13080,0,7,921,725,977,314,171,463,1095,926
2023-01-21,45,30308,30915,28493,1984,6545,0,13080,0,7,609,270,1002,385,181,486,1095,497
2023-01-21,46,29110,29717,27360,1990,6545,0,13080,0,7,591,251,1002,349,146,487,1106,474
2023-01-21,47,27661,28268,26032,1974,6545,0,13080,0,7,807,666,1003,379,197,757,1240,676
2023-01-21,48,26549,27156,25024,1957,6545,0,13080,0,7,820,700,1003,387,343,768,1257,690
2023-01-22,1,26180,26787,24763,1971,6545,0,13080,0,7,966,913,1003,291,452,780,1256,730
2023-01-22,2,26586,27194,25223,1984,6545,0,13080,0,8,975,924,1003,378,486,780,1256,733
2023-01-22,3,26191,26818,24894,1983,6545,0,13080,0,27,959,818,1002,400,472,916,1257,711
2023-01-22,4,25538,26658,24326,1981,6545,0,13080,0,520,956,811,1003,400,455,920,1257,709
2023-01-22,5,25172,26650,23996,1985,6545,0,13080,0,878,878,779,1003,400,455,997,1257,690
2023-01-22,6,24764,26245,23591,1988,6545,0,13080,0,881,871,779,1003,400,455,998,1257,685
2023-01-22,7,24393,25919,23191,2013,6545,0,13080,0,926,728,836,1004,400,454,681,1257,566
2023-01-22,8,23886,25641,22730,2038,6545,0,13080,0,1155,720,833,1004,400,410,668,1257,555
2023-01-22,9,23486,25182,22407,2047,6545,0,13080,0,1096,695,587,1004,400,321,722,1257,458
2023-01-22,10,23232,25034,22241,2056,6545,0,13080,0,1202,694,566,1003,400,224,724,1257,446
2023-01-22,11,23262,24816,22249,2072,6545,0,13080,0,954,652,395,1003,400,153,980,1257,271
2023-01-22,12,23329,24851,22275,2088,6545,0,13080,0,922,640,380,1003,400,173,989,1257,258
2023-01-22,13,24096,25293,23020,2061,6545,0,13080,0,597,156,229,1003,397,73,867,1257,229
2023-01-22,14,24872,26087,23756,2034,6545,0,13080,0,615,123,209,1003,294,136,862,1257,216
2023-01-22,15,25915,26924,24745,2041,6545,0,13080,0,89,-31,-152,1003,146,30,624,1257,-137
2023-01-22,16,26824,27790,25565,2047,6545,0,13080,0,7,-38,-171,1003,160,0,610,1257,-150
2023-01-22,17,28106,28751,26730,2039,6545,74,13080,0,6,-39,25,1009,190,22,67,1257,169
2023-01-22,18,29626,30271,28110,2030,6545,512,13080,0,7,-38,55,993,328,149,43,1257,205
2023-01-22,19,31327,31933,29696,2052,6545,1149,13080,0,6,726,623,1002,395,162,386,1257,728
2023-01-22,20,32407,33015,30613,2073,6545,1677,13080,0,8,775,663,1003,286,152,405,1257,764
2023-01-22,21,33291,33899,31380,2050,6545,2094,13080,0,8,834,725,924,144,21,932,1257,820
2023-01-22,22,33664,34272,31668,2027,6545,2296,13080,0,8,837,733,921,148,8,953,1266,826
2023-01-22,23,34063,34720,31989,2008,6545,2273,13080,0,7,859,907,932,72,-50,485,1382,931
2023-01-22,24,34431,35093,32259,1989,6545,2342,13080,0,7,858,918,934,-47,-8,465,1397,940
2023-01-22,25,34529,35263,32282,1939,6545,2572,13080,0,7,785,896,969,-127,0,634,1397,995
2023-01-22,26,34516,35171,32199,1888,6545,2795,13080,0,5,780,896,971,-50,0,641,1397,997
2023-01-22,27,34826,35612,32476,1827,6545,2478,13080,0,6,723,941,853,-180,0,986,1397,944
2023-01-22,28,34962,35858,32584,1766,6545,1985,13080,0,6,718,935,849,-290,0,1000,1397,941
2023-01-22,29,34836,35743,32472,1685,6545,1631,13080,0,6,477,622,899,-301,0,897,1397,939
2023-01-22,30,35026,35943,32579,1604,6545,1269,13080,0,6,474,611,901,-311,0,894,1397,940
2023-01-22,31,35827,36810,33259,1571,6545,869,13080,0,7,831,968,600,-376,0,996,1397,977
2023-01-22,32,36764,37677,34196,1537,6545,360,13080,0,11,855,991,569,-302,0,999,1396,979
2023-01-22,33,38159,38986,35409,1493,6545,55,13080,0,11,969,951,848,-216,0,918,1397,997
2023-01-22,34,39805,40627,36790,1449,6545,0,13080,0,13,975,949,875,-196,-13,915,1396,999
2023-01-22,35,41119,42182,37930,1417,6545,0,13080,0,8,1004,989,995,-341,-114,1016,1397,999
2023-01-22,36,41126,42220,37986,1384,6545,0,13080,0,9,1000,992,1003,-446,-39,1019,1396,998
2023-01-22,37,40374,41406,37264,1351,6545,0,13080,0,8,816,992,943,-415,-9,683,1397,999
2023-01-22,38,39589,40722,36516,1318,6545,0,13080,0,5,809,991,943,-435,-93,669,1387,1000
2023-01-22,39,38721,39684,35781,1311,6545,0,13080,0,14,994,991,999,-339,-10,433,1271,999
2023-01-22,40,37740,38766,34922,1304,6545,0,13080,0,7,1003,987,1003,-419,0,425,1257,995
2023-01-22,41,36614,37552,33895,1299,6545,0,13080,0,8,862,822,1003,-330,0,743,1257,845
2023-01-22,42,35209,36121,32636,1293,6545,0,13080,0,9,850,801,1003,-303,0,756,1257,830
2023-01-22,43,33819,34609,31373,1274,6545,0,13080,0,6,685,427,1003,-184,36,541,1257,643
2023-01-22,44,32310,33185,29962,1255,6545,0,13080,0,3,665,393,1002,-272,0,534,1257,630
2023-01-22,45,30521,31517,28288,1237,6545,0,13080,0,8,98,116,926,-371,-17,504,1257,599
2023-01-22,46,29006,30327,26818,1219,6545,0,13080,0,270,70,98,925,-304,-147,502,1266,590
2023-01-22,47,27408,28686,25326,1199,6545,0,13080,0,299,312,120,839,-217,-162,501,1382,340
2023-01-22,48,26307,27886,24306,1179,6545,0,13080,0,545,325,123,836,-293,-141,500,1396,317
2023-01-23,1,26044,27768,24109,1162,6545,0,13080,0,715,352,175,946,-297,-112,363,1397,89
2023-01-23,2,26711,28386,24791,1144,6545,0,13080,0,894,353,178,953,-177,-4,358,1396,74
2023-01-23,3,26335,28103,24475,1141,6545,0,13080,0,885,241,180,977,-283,0,417,1397,74
2023-01-23,4,25689,27513,23891,1138,6545,0,13080,0,851,236,178,971,-373,0,420,1396,74
2023-01-23,5,25577,27268,23864,1134,6545,0,13080,0,837,279,106,734,-254,0,462,1397,74
2023-01-23,6,25485,27261,23778,1129,6545,0,13080,0,942,281,101,733,-234,0,463,1396,74
2023-01-23,7,25121,27093,23441,1182,6545,0,13080,0,1054,327,112,548,-318,0,448,1397,74
2023-01-23,8,24740,26898,23084,1234,6545,0,13080,0,1191,313,109,540,-367,0,445,1396,72
2023-01-23,9,24575,26770,22986,1242,6545,0,13080,0,865,-366,-19,716,-332,-13,32,1397,4
2023-01-23,10,24754,26968,23191,1250,6545,0,13080,0,805,-418,-38,723,-231,-108,14,1389,-14
2023-01-23,11,25375,28116,23735,1257,6545,0,13080,0,207,-760,-423,434,-81,-19,-167,1294,-484
2023-01-23,12,26784,29339,25040,1263,6545,0,13080,0,40,-773,-455,404,65,0,-173,1252,-514
2023-01-23,13,29742,32006,27769,1215,6545,0,13080,0,10,-430,-669,482,172,0,46,880,-555
2023-01-23,14,32713,34993,30536,1166,6545,0,13080,0,13,-425,-688,486,56,39,54,854,-554
2023-01-23,15,35665,38625,33166,1160,6545,0,13080,0,10,-987,-842,518,-59,-36,2,1107,-426
2023-01-23,16,37399,40309,34679,1153,6545,0,13080,0,4,-999,-827,519,-56,-12,0,1142,-412
2023-01-23,17,39152,40324,36313,1135,6545,84,13080,0,14,-64,82,698,-176,-107,86,1204,-211
2023-01-23,18,39839,40811,36976,1117,6545,521,13080,0,13,6,146,711,-157,-19,92,1224,-183
2023-01-23,19,40750,41633,37848,1193,6545,1212,13080,0,11,321,249,953,-272,0,554,1377,330
2023-01-23,20,40770,41640,37836,1268,6545,1864,13080,0,14,336,255,973,-256,0,575,1397,364
2023-01-23,21,40148,41049,37230,1293,6545,2702,13080,0,15,69,190,898,-286,0,454,1397,401
2023-01-23,22,39880,40836,36959,1317,6545,3041,13080,0,13,55,184,896,-343,0,450,1396,400
2023-01-23,23,39274,40283,36320,1314,6545,3662,13080,0,13,117,145,732,-396,0,536,1396,267
2023-01-23,24,38581,39642,35657,1310,6545,4014,13080,0,15,117,144,723,-446,0,540,1397,258
2023-01-23,25,38462,39706,35498,1281,6545,3761,13080,0,15,-194,192,494,-435,0,406,1397,236
2023-01-23,26,38259,39526,35283,1252,6545,3711,13080,0,13,-204,185,494,-450,0,401,1396,228
2023-01-23,27,38073,39344,35119,1222,6545,3597,13080,0,10,299,-193,662,-450,0,437,1396,-18
2023-01-23,28,37908,39234,34972,1192,6545,3010,13080,0,12,312,-224,663,-450,-2,439,1393,-38
2023-01-23,29,37891,39782,34954,1150,6545,2727,13080,0,11,-342,-380,682,-390,0,716,1354,-168
2023-01-23,30,38138,40073,35223,1108,6545,1998,13080,0,18,-379,-371,683,-399,-8,727,1350,-160
2023-01-23,31,39497,40645,36508,1097,6545,1303,13080,0,11,74,313,721,-449,-88,576,1349,416
2023-01-23,32,40718,41699,37666,1086,6545,563,13080,0,7,220,358,713,-366,-8,570,1352,462
2023-01-23,33,41787,42733,38538,1064,6545,81,13080,0,4,280,286,426,-326,-16,461,1391,753
2023-01-23,34,42634,43463,39190,1041,6545,0,13080,0,1,286,291,425,-212,-16,458,1396,778
2023-01-23,35,43700,44743,40178,1019,6545,0,13080,0,1,430,631,445,-310,-132,726,1397,968
2023-01-23,36,44109,45195,40638,997,6545,0,13080,0,1,439,651,446,-430,-55,736,1397,981
2023-01-23,37,43829,44778,40463,991,6545,0,13080,0,3,559,531,545,-335,-11,674,1397,981
2023-01-23,38,43036,44013,39734,985,6545,0,13080,0,4,567,528,553,-268,-105,672,1387,977
2023-01-23,39,42035,42795,38856,989,6545,0,13080,0,7,780,724,983,-134,-19,700,1271,852
2023-01-23,40,41160,41968,38094,992,6545,0,13080,0,6,788,736,1003,-202,0,701,1257,839
2023-01-23,41,39854,40788,36861,994,6545,0,13080,0,7,647,658,1003,-327,0,775,1257,615
2023-01-23,42,38434,39463,35548,995,6545,0,13080,0,6,637,640,1002,-401,-22,778,1257,587
2023-01-23,43,36791,37663,34073,987,6545,0,13080,0,4,424,193,905,-268,8,553,1257,100
2023-01-23,44,34826,35722,32302,978,6545,0,13080,0,10,404,148,903,-286,0,545,1257,61
2023-01-23,45,32665,34121,30290,972,6545,0,13080,0,14,-39,-390,950,-240,0,379,1257,-173
2023-01-23,46,30701,32478,28411,966,6545,0,13080,0,96,-60,-413,944,-366,-63,373,1266,-179
2023-01-23,47,28763,30979,26594,936,6545,0,13080,0,1011,267,110,663,-450,-155,165,1382,115
2023-01-23,48,27500,30070,25442,906,6545,0,13080,0,1302,288,150,663,-450,-218,157,1397,133
2023-01-24,1,27273,29810,25264,896,6545,0,13080,0,1318,230,316,751,-450,-169,68,1397,88
2023-01-24,2,27747,30081,25806,886,6545,0,13080,0,1217,226,323,756,-450,-67,65,1396,86
2023-01-24,3,27468,29982,25555,883,6545,0,13080,0,1295,178,186,850,-451,-168,174,1397,123
2023-01-24,4,26918,29406,25051,879,6545,0,13080,0,1302,177,180,854,-451,-135,177,1397,125
2023-01-24,5,26464,29047,24663,871,6545,0,13080,0,1284,374,311,792,-451,-248,188,1397,88
2023-01-24,6,26261,28750,24467,863,6545,0,13080,0,1213,378,314,790,-451,-225,189,1397,82
2023-01-24,7,26034,28532,24223,895,6545,0,13080,0,1269,85,118,675,-451,-156,235,1397,-22
2023-01-24,8,25722,28218,23868,926,6545,0,13080,0,1272,64,100,670,-436,-154,236,1397,-34
2023-01-24,9,25574,28226,23751,930,6545,0,13080,0,1158,-78,-69,406,-310,-269,36,1396,-168
2023-01-24,10,25678,28240,23846,934,6545,0,13080,0,1256,-99,-95,399,-159,-158,28,1388,-195
2023-01-24,11,26388,30449,24489,938,6545,0,13080,0,860,-796,-626,889,-23,-21,-258,1288,-877
2023-01-24,12,27770,31373,25739,942,6545,0,13080,0,318,-843,-659,914,68,0,-268,1246,-915
2023-01-24,13,30833,33569,28572,894,6545,0,13080,0,13,-843,-552,723,218,70,20,872,-728
2023-01-24,14,33620,36315,31148,846,6545,0,13080,0,12,-842,-536,715,337,149,32,856,-705
2023-01-24,15,36818,38762,34063,835,6545,0,13080,0,10,-763,-248,851,236,26,1,1229,-323
2023-01-24,16,38232,40083,35289,824,6545,0,13080,0,9,-744,-214,855,196,0,0,1278,-284
2023-01-24,17,39591,40269,36533,807,6545,50,13080,0,10,-68,258,373,59,0,202,1305,226
2023-01-24,18,40215,40839,37118,790,6545,458,13080,0,10,-14,293,355,1,0,209,1306,258
2023-01-24,19,40966,41694,37779,832,6545,1208,13080,0,10,740,422,910,-68,-50,241,1269,264
2023-01-24,20,40660,41490,37456,873,6545,1853,13080,0,7,776,434,938,-214,-9,243,1273,276
2023-01-24,21,40119,40974,36927,876,6545,2414,13080,0,6,910,517,897,-249,0,487,1383,673
2023-01-24,22,39380,40314,36184,879,6545,2975,13080,0,7,908,530,886,-327,0,497,1396,690
2023-01-24,23,38907,39916,35704,897,6545,3290,13080,0,6,451,803,591,-403,0,291,1397,356
2023-01-24,24,38829,39840,35608,914,6545,3482,13080,0,11,437,814,578,-400,0,283,1397,332
2023-01-24,25,38405,39406,35181,925,6545,3572,13080,0,8,233,543,249,-393,0,105,1396,264
2023-01-24,26,38216,39261,35009,935,6545,3474,13080,0,6,203,523,247,-439,0,101,1397,249
2023-01-24,27,38176,39312,35026,939,6545,3239,13080,0,3,483,452,236,-420,0,497,1396,-113
2023-01-24,28,37759,38862,34708,943,6545,2957,13080,0,7,521,437,235,-360,0,513,1396,-136
2023-01-24,29,37734,38713,34742,945,6545,2528,13080,0,4,454,67,265,-239,0,214,1396,-136
2023-01-24,30,37973,38946,35037,947,6545,1962,13080,0,13,447,43,267,-231,0,202,1391,-129
2023-01-24,31,38571,39509,35617,960,6545,1299,13080,0,8,279,96,482,-330,0,113,1329,94
2023-01-24,32,39896,40806,36873,973,6545,593,13080,0,8,265,98,490,-302,4,122,1326,99
2023-01-24,33,40700,41918,37599,982,6545,98,13080,0,9,11,20,549,-342,97,817,1389,-267
2023-01-24,34,41986,43104,38758,991,6545,0,13080,0,3,-2,22,551,-226,126,850,1396,-287
2023-01-24,35,43007,44152,39714,1009,6545,0,13080,0,2,354,254,794,-324,80,382,1396,-219
2023-01-24,36,43246,44508,39995,1027,6545,0,13080,0,5,407,268,806,-442,91,361,1396,-215
2023-01-24,37,42742,43984,39658,1057,6545,0,13080,0,2,181,205,523,-403,159,261,1396,-237
2023-01-24,38,42215,43421,39247,1087,6545,0,13080,0,2,187,208,521,-367,126,258,1387,-237
2023-01-24,39,41800,42789,38913,1132,6545,0,13080,0,11,872,483,921,-217,121,328,1270,-161
2023-01-24,40,40342,41189,37605,1177,6545,0,13080,0,9,849,489,972,-81,12,329,1256,-157
2023-01-24,41,38886,40227,36255,1215,6545,0,13080,0,7,-441,2,962,37,-35,-72,1256,-186
2023-01-24,42,37827,39481,35363,1253,6545,0,13080,0,3,-562,-44,962,-56,-113,-89,1256,-187
2023-01-24,43,36047,38319,33721,1288,6545,0,13080,0,5,-791,-503,991,-37,-21,-184,1256,-131
2023-01-24,44,34376,36836,32142,1322,6545,0,13080,0,13,-805,-544,992,-161,0,-188,1256,-149
2023-01-24,45,32365,36486,30076,1369,6545,0,13080,0,14,-900,-892,923,-230,-53,-532,1256,-900
2023-01-24,46,30470,34954,28264,1415,6545,0,13080,0,12,-902,-906,920,-375,-203,-545,1265,-941
2023-01-24,47,28486,32243,26420,1421,6545,0,13080,0,198,-646,-589,490,-446,-218,-371,1382,-689
2023-01-24,48,27281,31179,25311,1426,6545,0,13080,0,411,-633,-568,470,-451,-198,-365,1396,-672
2023-01-25,1,26962,31210,25063,1461,6545,0,13080,0,1027,-687,-588,344,-451,-145,-107,1396,-643
2023-01-25,2,27476,31813,25634,1496,6545,0,13080,0,1248,-690,-590,329,-451,-17,-99,1397,-642
2023-01-25,3,27127,31944,25350,1518,6545,0,13080,0,1235,-680,-630,378,-451,-84,-425,1396,-712
2023-01-25,4,26467,31339,24812,1539,6545,0,13080,0,1277,-679,-630,379,-451,-82,-437,1396,-716
2023-01-25,5,26097,30915,24512,1567,6545,0,13080,0,1134,-657,-533,190,-451,-195,-506,1396,-742
2023-01-25,6,25838,30679,24314,1594,6545,0,13080,0,1164,-660,-532,182,-451,-178,-509,1396,-747
2023-01-25,7,25425,30951,23875,1613,6545,0,13080,0,1180,-927,-723,2,-451,-70,-670,1397,-905
2023-01-25,8,25120,30865,23583,1631,6545,0,13080,0,1273,-942,-743,0,-451,-143,-676,1396,-917
2023-01-25,9,24838,31121,23357,1664,6545,0,13080,0,1065,-1020,-1009,-281,-430,-59,-805,1396,-1014
2023-01-25,10,24910,31417,23540,1697,6545,0,13080,0,1257,-1025,-1027,-309,-334,-124,-810,1396,-1021
2023-01-25,11,25606,31741,24279,1743,6545,0,13080,0,763,-1025,-1027,-506,-183,-32,-976,1397,-1023
2023-01-25,12,26642,32455,25275,1789,6545,0,13080,0,542,-1025,-1028,-518,-41,-55,-981,1396,-1023
2023-01-25,13,29595,35187,27997,1802,6545,0,13080,0,167,-1024,-1027,-788,68,17,-966,1396,-1020
2023-01-25,14,32377,37740,30595,1815,6545,0,13080,0,16,-1025,-1028,-715,218,116,-959,1396,-1020
2023-01-25,15,35280,39403,33151,1848,6545,0,13080,0,55,-1025,-1028,711,309,25,-393,1396,-1022
2023-01-25,16,37085,41110,34781,1880,6545,0,13080,0,11,-1025,-1027,928,397,26,-367,1396,-995
2023-01-25,17,38165,41186,35715,1857,6545,6,13080,0,9,-1024,-1009,910,399,155,-318,1396,-61
2023-01-25,18,38959,41909,36513,1834,6545,110,13080,0,5,-1024,-1004,909,400,171,-317,1396,5
2023-01-25,19,40413,42832,37830,1889,6545,306,13080,0,6,-748,-859,758,399,33,-206,1397,204
2023-01-25,20,40461,42661,37862,1943,6545,494,13080,0,7,-541,-850,756,399,0,-202,1396,210
2023-01-25,21,40136,43086,37542,1996,6545,715,13080,0,5,-964,-878,655,342,0,-463,1397,-40
2023-01-25,22,40138,43136,37477,2049,6545,908,13080,0,7,-979,-883,652,261,0,-473,1397,-56
2023-01-25,23,40003,43028,37444,2138,6545,1095,13080,0,3,-1025,-1019,503,332,70,-375,1396,-3
2023-01-25,24,39967,42991,37407,2227,6545,1301,13080,0,3,-1015,-1026,492,399,70,-371,1397,-9
2023-01-25,25,40118,43597,37531,2268,6545,1153,13080,0,3,-982,-977,213,399,9,-633,1396,-284
2023-01-25,26,40030,43561,37414,2309,6545,941,13080,0,12,-981,-975,210,400,28,-642,1397,-321
2023-01-25,27,39817,44245,37240,2263,6545,795,13080,0,9,-1024,-1023,2,400,157,-793,1397,-979
2023-01-25,28,39574,43683,37000,2216,6545,774,13080,0,14,-649,-1027,0,400,115,-798,1397,-1021
2023-01-25,29,39428,43405,36974,2160,6545,795,13080,0,15,-516,-1027,0,400,170,-798,1396,-1021
2023-01-25,30,39781,43748,37333,2103,6545,554,13080,0,9,-513,-1025,0,400,249,-798,1396,-1022
2023-01-25,31,39518,43404,36967,2042,6545,312,13080,0,10,-608,-925,357,400,211,-721,1396,-1022
2023-01-25,32,39586,43463,37018,1981,6545,138,13080,0,8,-615,-914,522,400,148,-718,1397,-1022
2023-01-25,33,40615,43776,37826,1999,6545,21,13080,0,11,-283,-761,889,400,43,-486,1397,-1020
2023-01-25,34,41454,44567,38483,2016,6545,0,13080,0,7,-273,-753,885,394,124,-460,1396,-1020
2023-01-25,35,42133,45265,39031,2027,6545,16,13080,0,5,-641,-864,470,350,28,338,1396,-1022
2023-01-25,36,41878,45034,38731,2038,6545,0,13080,0,7,-659,-867,468,261,0,386,1396,-1023
2023-01-25,37,41958,44521,38892,2035,6545,0,13080,0,12,-236,-694,560,177,0,185,1397,-1021
2023-01-25,38,41870,44392,38802,2032,6545,0,13080,0,7,-220,-690,540,191,10,177,1396,-1005
2023-01-25,39,40823,43481,37818,2081,6545,0,13080,0,13,-636,-958,8,332,94,241,1396,-451
2023-01-25,40,39226,41883,36337,2130,6545,0,13080,0,8,-658,-970,0,271,10,243,1397,-421
2023-01-25,41,38499,41094,35747,2129,6545,0,13080,0,8,-647,-732,0,122,0,9,1397,-608
2023-01-25,42,37013,39615,34381,2128,6545,0,13080,0,7,-649,-716,0,115,0,-1,1396,-629
2023-01-25,43,35033,38523,32510,2105,6545,0,13080,0,7,-864,-725,101,34,0,-338,1397,-956
2023-01-25,44,32941,36481,30595,2081,6545,0,13080,0,10,-874,-727,107,35,42,-351,1397,-978
2023-01-25,45,31070,34937,28826,2053,6545,0,13080,0,11,-857,-777,2,-37,1,-567,1396,-1018
2023-01-25,46,29263,33112,27169,2025,6545,0,13080,0,38,-850,-770,0,0,0,-570,1376,-1021
2023-01-25,47,27344,30873,25313,1952,6545,0,13080,0,871,-534,-378,0,-57,0,-69,1126,-1020
2023-01-25,48,25960,29747,24020,1879,6545,0,13080,0,1045,-516,-349,0,-210,0,-47,1095,-1020
2023-01-26,1,25856,29812,23877,1868,6545,0,13080,0,1273,-470,-258,434,-335,0,77,1095,-1020
2023-01-26,2,26323,30182,24369,1857,6545,0,13080,0,1237,-464,-250,492,-288,0,82,1095,-1020
2023-01-26,3,26139,29764,24179,1820,6545,0,13080,0,1301,-219,-185,467,-299,0,27,1095,-1021
2023-01-26,4,25610,29211,23656,1783,6545,0,13080,0,1295,-207,-179,465,-299,0,25,1095,-1021
2023-01-26,5,25229,28755,23300,1752,6545,0,13080,0,1286,-239,-81,335,-299,0,25,1095,-1021
2023-01-26,6,24985,28525,23036,1720,6545,0,13080,0,1276,-242,-75,333,-299,-27,25,1106,-1021
2023-01-26,7,24837,28439,22852,1709,6545,0,13080,0,1232,-371,-79,279,-299,0,197,1241,-1021
2023-01-26,8,24531,28199,22518,1698,6545,0,13080,0,1268,-375,-83,278,-299,-22,203,1257,-1021
2023-01-26,9,24286,27965,22349,1695,6545,0,13080,0,1260,-285,-195,273,-299,0,-20,1257,-1020
2023-01-26,10,24270,27972,22321,1691,6545,0,13080,0,1187,-294,-220,271,-299,-52,-29,1257,-1021
2023-01-26,11,25054,29378,23021,1678,6545,0,13080,0,375,-943,-806,105,-280,-14,-284,1257,-1022
2023-01-26,12,26267,30327,24097,1665,6545,0,13080,0,48,-984,-847,102,-160,-103,-296,1257,-1022
2023-01-26,13,29071,33464,26606,1602,6545,0,13080,0,64,-1027,-894,102,-24,-19,-743,1257,-1022
2023-01-26,14,31529,36102,28852,1538,6545,0,13080,0,291,-969,-899,102,-34,0,-758,1257,-1022
2023-01-26,15,35260,39267,32265,1501,6545,0,13080,0,43,-995,-943,503,-123,0,-281,1256,-1022
2023-01-26,16,37045,41022,33828,1463,6545,0,13080,0,63,-1018,-918,556,-88,-13,-259,1256,-1018
2023-01-26,17,38204,40808,34864,1439,6545,39,13080,0,52,-743,34,823,-222,-109,155,1256,-878
2023-01-26,18,38572,41115,35198,1414,6545,318,13080,0,7,-723,109,833,-322,-22,173,1256,-869
2023-01-26,19,39340,41657,35906,1407,6545,853,13080,0,6,-336,412,991,-440,-67,177,1257,-868
2023-01-26,20,39233,41585,35825,1399,6545,1345,13080,0,7,-316,424,1002,-451,-113,178,1257,-865
2023-01-26,21,38555,40928,35151,1402,6545,1829,13080,0,7,-404,123,953,-451,-149,-6,1257,-756
2023-01-26,22,37871,40310,34480,1404,6545,2263,13080,0,7,-410,100,953,-451,-205,-13,1257,-753
2023-01-26,23,37643,40214,34267,1428,6545,2771,13080,0,7,-373,7,1002,-451,-230,126,1256,-910
2023-01-26,24,37554,40243,34183,1451,6545,3121,13080,0,7,-370,-4,1003,-451,-337,130,1257,-920
2023-01-26,25,37806,40602,34412,1460,6545,2791,13080,0,6,-357,-142,1002,-451,-319,171,1257,-921
2023-01-26,26,37866,40710,34469,1468,6545,2493,13080,0,6,-354,-151,1003,-451,-369,173,1257,-913
2023-01-26,27,37771,40211,34405,1443,6545,2403,13080,0,7,-136,-150,1003,-451,-432,6,1257,-664
